#--- Experiment --------------------------------------------------------------------------																																				
#AE-250-1-Ch1																																				
#																																				
#--- System ------------------------------------------------------------------------------																																				
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com																																				
#LAPTOP-78SJC00Q																																				
#--- Instrument --------------------------------------------------------------------------																																				
#Device: FireSting-O2 [] FSO2-C2 SN:2466C2055D64AD2A Firmware:4.11 Build:001																																				
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [ Ch.1] - Oxygen Sensor - TD7-499-065 																																				
#--- Settings & Calibration --------------------------------------------------------------																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	30% (D)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	Optical Temperature	20.000000	2	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)																
#	13.03.2024	13.03.2024	7.324466	45.897533	0.827000	0.075000	470	-0.350000	0.874000	0.900368	0.000000	-0.000106	0.000000	0.000000	fixed f	996.354004	21.499998	100.000000	19.846931	20.950000																
#--- Temperature Compensation Channel ----------------------------------------------------																																				
#Compensation Channel [ Ch.2] - Optical Temperature Sensor - DF7-321-538 																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	60% (F)	10M (400x)	970	FALSE	FALSE	TRUE	TRUE	0	47	0	temperature	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	M	N	C	Tofs (K)	Background Amplitude (mV)	Background dphi (°)																													
#	13.03.2024	321.000000	538.000000	0.097000	-4.040332	0.000000	0.000000																													
#--- Pressure Compensation Channel -------------------------------------------------------																																				
#Compensation Channel [ P1] - Internal Pressure Sensor																																				
#Settings: n/a																																				
#Calibration: n/a																																				
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [ Ch.2] - Optical Temperature Sensor - DF7-321-538 																																				
#--- Settings & Calibration --------------------------------------------------------------																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	60% (F)	10M (400x)	970	FALSE	FALSE	TRUE	TRUE	0	47	0	temperature	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	M	N	C	Tofs (K)	Background Amplitude (mV)	Background dphi (°)																													
#	13.03.2024	321.000000	538.000000	0.097000	-4.040332	0.000000	0.000000																													
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [ T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																																				
#--- Measurement Data --------------------------------------------------------------------																																				
Date [ Ch.1 Main]	Time [ Ch.1 Main]	 dt (s) [ Ch.1 Main]	Oxygen (µmol/L) [ Ch.1 Main]	dphi (°) [ Ch.1 Main]	Signal Intensity (mV) [ Ch.1 Main]	Ambient Light (mV) [ Ch.1 Main]	Status [ Ch.1 Main]	Date [ Ch.1 CompT]	Time [ Ch.1 CompT]	 dt (s) [ Ch.1 CompT]	Optical Temp. (°C) [ Ch.1 CompT]	dphi (°) [ Ch.1 CompT]	Signal Intensity (mV) [ Ch.1 CompT]	Ambient Light (mV) [ Ch.1 CompT]	Status [ Ch.1 CompT]	Date [ Ch.1 CompP]	Time [ Ch.1 CompP]	 dt (s) [ Ch.1 CompP]	Pressure (mbar) [ Ch.1 CompP]	Status [ Ch.1 CompP]	Date [ Ch.2 Main]	Time [ Ch.2 Main]	 dt (s) [ Ch.2 Main]	Optical Temp. (°C) [ Ch.2 Main]	dphi (°) [ Ch.2 Main]	Signal Intensity (mV) [ Ch.2 Main]	Ambient Light (mV) [ Ch.2 Main]	Status [ Ch.2 Main]	Date [ T1]	Time [ T1]	 dt (s) [ T1]	Sample Temp. (°C) [ T1]	Status [ T1]	Date [Comment]	Time [Comment]	Comment
03-04-2024	09:16:02.405	741.042	-3.237033	50.958000	299	1	OK	03-04-2024	09:16:02.208	740.845	20.646	41.414	186	1	NotOK(5,5,5)	03-04-2024	09:16:02.405	741.042	988	OK	03-04-2024	09:16:01.526	740.163	20.636	41.416	186	1	NotOK(5)	03-04-2024	09:09:51.658	370.295	NaN	NotOK(5)			
03-04-2024	09:16:04.408	743.045	-3.238010	50.958000	299	1	OK	03-04-2024	09:16:04.210	742.847	20.615	41.420	186	1	NotOK(5,5,5)	03-04-2024	09:16:04.408	743.045	988	OK	03-04-2024	09:16:03.527	742.164	20.600	41.423	186	1	NotOK(5)	03-04-2024	09:09:52.576	371.213	NaN	NotOK(5)			
03-04-2024	09:16:06.407	745.044	-3.240180	50.963001	299	1	OK	03-04-2024	09:16:06.211	744.848	20.636	41.416	186	1	NotOK(5,5,5)	03-04-2024	09:16:06.407	745.044	988	OK	03-04-2024	09:16:05.527	744.165	20.621	41.419	186	1	NotOK(5)	03-04-2024	09:09:53.658	372.295	NaN	NotOK(5)			
03-04-2024	09:16:08.406	747.043	-3.241624	50.965000	299	1	OK	03-04-2024	09:16:08.210	746.847	20.626	41.418	186	1	NotOK(5,5,5)	03-04-2024	09:16:08.406	747.043	989	OK	03-04-2024	09:16:07.527	746.164	20.600	41.423	186	1	NotOK(5)	03-04-2024	09:09:54.584	373.221	NaN	NotOK(5)			
03-04-2024	09:16:10.409	749.046	-3.245681	50.971001	299	1	OK	03-04-2024	09:16:10.212	748.849	20.605	41.422	186	1	NotOK(5,5,5)	03-04-2024	09:16:10.409	749.046	988	OK	03-04-2024	09:16:09.527	748.164	20.610	41.421	186	1	NotOK(5)	03-04-2024	09:09:55.658	374.295	NaN	NotOK(5)			
03-04-2024	09:16:12.409	751.046	-3.243982	50.967999	299	1	OK	03-04-2024	09:16:12.212	750.849	20.605	41.422	186	1	NotOK(5,5,5)	03-04-2024	09:16:12.409	751.046	988	OK	03-04-2024	09:16:11.528	750.166	20.590	41.425	186	1	NotOK(5)	03-04-2024	09:09:56.568	375.205	NaN	NotOK(5)			
03-04-2024	09:16:14.409	753.046	-3.243011	50.966000	299	1	OK	03-04-2024	09:16:14.212	752.849	20.600	41.423	186	1	NotOK(5,5,5)	03-04-2024	09:16:14.409	753.046	989	OK	03-04-2024	09:16:13.528	752.165	20.595	41.424	186	1	NotOK(5)	03-04-2024	09:09:57.659	376.296	NaN	NotOK(5)			
03-04-2024	09:16:16.409	755.046	-3.247043	50.972000	299	1	OK	03-04-2024	09:16:16.212	754.849	20.580	41.427	186	1	NotOK(5,5,5)	03-04-2024	09:16:16.409	755.046	989	OK	03-04-2024	09:16:15.528	754.165	20.575	41.428	186	1	NotOK(5)	03-04-2024	09:09:58.563	377.201	NaN	NotOK(5)			
03-04-2024	09:16:18.409	757.046	-3.239611	50.958000	299	0	OK	03-04-2024	09:16:18.212	756.849	20.564	41.430	186	1	NotOK(5,5,5)	03-04-2024	09:16:18.409	757.046	988	OK	03-04-2024	09:16:17.529	756.166	20.580	41.427	186	1	NotOK(5)	03-04-2024	09:09:59.661	378.298	NaN	NotOK(5)			
03-04-2024	09:16:20.411	759.048	-3.214676	50.916000	298	1	OK	03-04-2024	09:16:20.212	758.849	20.600	41.423	186	1	NotOK(5,5,5)	03-04-2024	09:16:20.411	759.048	989	OK	03-04-2024	09:16:19.530	758.167	20.585	41.426	186	0	NotOK(5)	03-04-2024	09:10:00.566	379.203	NaN	NotOK(5)			
03-04-2024	09:16:22.410	761.047	-3.187127	50.868000	298	0	OK	03-04-2024	09:16:22.214	760.851	20.610	41.421	186	0	NotOK(5,5,5)	03-04-2024	09:16:22.410	761.047	989	OK	03-04-2024	09:16:21.531	760.168	20.575	41.428	186	0	NotOK(5)	03-04-2024	09:10:01.660	380.297	NaN	NotOK(5)			
03-04-2024	09:16:24.412	763.049	-3.150160	50.803001	298	1	OK	03-04-2024	09:16:24.214	762.851	20.610	41.421	186	0	NotOK(5,5,5)	03-04-2024	09:16:24.412	763.049	989	OK	03-04-2024	09:16:23.531	762.168	20.605	41.422	186	0	NotOK(5)	03-04-2024	09:10:02.582	381.219	NaN	NotOK(5)			
03-04-2024	09:16:26.410	765.047	-3.106535	50.728001	297	1	OK	03-04-2024	09:16:26.215	764.852	20.641	41.415	187	0	NotOK(5,5,5)	03-04-2024	09:16:26.410	765.047	989	OK	03-04-2024	09:16:25.531	764.168	20.610	41.421	187	0	NotOK(5)	03-04-2024	09:10:03.660	382.297	NaN	NotOK(5)			
03-04-2024	09:16:28.429	767.066	-2.981148	50.508999	297	0	OK	03-04-2024	09:16:28.214	766.851	20.636	41.416	187	0	NotOK(5,5,5)	03-04-2024	09:16:28.429	767.066	989	OK	03-04-2024	09:16:27.531	766.168	20.621	41.419	187	0	NotOK(5)	03-04-2024	09:10:04.567	383.204	NaN	NotOK(5)			
03-04-2024	09:16:30.410	769.047	-2.869906	50.317001	296	1	OK	03-04-2024	09:16:30.215	768.852	20.651	41.413	187	1	NotOK(5,5,5)	03-04-2024	09:16:30.410	769.047	988	OK	03-04-2024	09:16:29.533	768.170	20.631	41.417	187	1	NotOK(5)	03-04-2024	09:10:05.659	384.296	NaN	NotOK(5)			
03-04-2024	09:16:32.411	771.048	-2.788276	50.175999	295	1	OK	03-04-2024	09:16:32.215	770.852	20.631	41.417	187	1	NotOK(5,5,5)	03-04-2024	09:16:32.411	771.048	988	OK	03-04-2024	09:16:31.532	770.169	20.626	41.418	187	1	NotOK(5)	03-04-2024	09:10:06.585	385.222	NaN	NotOK(5)			
																					03-04-2024	09:16:33.532	772.169	20.661	41.411	187	1	NotOK(5)	03-04-2024	09:10:07.661	386.298	NaN	NotOK(5)			
																													03-04-2024	09:10:08.568	387.205	NaN	NotOK(5)			
																													03-04-2024	09:10:09.659	388.296	NaN	NotOK(5)			
																													03-04-2024	09:10:10.568	389.206	NaN	NotOK(5)			
																													03-04-2024	09:10:11.660	390.297	NaN	NotOK(5)			
																													03-04-2024	09:10:12.572	391.209	NaN	NotOK(5)			
																													03-04-2024	09:10:13.662	392.299	NaN	NotOK(5)			
																													03-04-2024	09:10:14.583	393.220	NaN	NotOK(5)			
																													03-04-2024	09:10:15.663	394.300	NaN	NotOK(5)			
																													03-04-2024	09:10:16.568	395.205	NaN	NotOK(5)			
																													03-04-2024	09:10:17.664	396.301	NaN	NotOK(5)			
																													03-04-2024	09:10:18.566	397.203	NaN	NotOK(5)			
																													03-04-2024	09:10:19.664	398.301	NaN	NotOK(5)			
																													03-04-2024	09:10:20.572	399.209	NaN	NotOK(5)			
																													03-04-2024	09:10:21.663	400.300	NaN	NotOK(5)			
																													03-04-2024	09:10:22.571	401.208	NaN	NotOK(5)			
																													03-04-2024	09:10:23.663	402.300	NaN	NotOK(5)			
																													03-04-2024	09:10:24.572	403.209	NaN	NotOK(5)			
																													03-04-2024	09:10:25.663	404.300	NaN	NotOK(5)			
																													03-04-2024	09:10:26.587	405.224	NaN	NotOK(5)			
																													03-04-2024	09:10:27.663	406.300	NaN	NotOK(5)			
																													03-04-2024	09:10:28.573	407.210	NaN	NotOK(5)			
																													03-04-2024	09:10:29.665	408.302	NaN	NotOK(5)			
																													03-04-2024	09:10:30.589	409.226	NaN	NotOK(5)			
																													03-04-2024	09:10:31.664	410.301	NaN	NotOK(5)			
																													03-04-2024	09:10:32.586	411.223	NaN	NotOK(5)			
																													03-04-2024	09:10:33.664	412.301	NaN	NotOK(5)			
																													03-04-2024	09:10:34.590	413.227	NaN	NotOK(5)			
																													03-04-2024	09:10:35.665	414.302	NaN	NotOK(5)			
																													03-04-2024	09:10:36.573	415.210	NaN	NotOK(5)			
																													03-04-2024	09:10:37.663	416.300	NaN	NotOK(5)			
																													03-04-2024	09:10:38.574	417.211	NaN	NotOK(5)			
																													03-04-2024	09:10:39.664	418.301	NaN	NotOK(5)			
																													03-04-2024	09:10:40.574	419.212	NaN	NotOK(5)			
																													03-04-2024	09:10:41.667	420.304	NaN	NotOK(5)			
																													03-04-2024	09:10:42.590	421.227	NaN	NotOK(5)			
																													03-04-2024	09:10:43.664	422.301	NaN	NotOK(5)			
																													03-04-2024	09:10:44.572	423.209	NaN	NotOK(5)			
																													03-04-2024	09:10:45.682	424.319	NaN	NotOK(5)			
																													03-04-2024	09:10:46.576	425.213	NaN	NotOK(5)			
																													03-04-2024	09:10:47.666	426.303	NaN	NotOK(5)			
																													03-04-2024	09:10:48.572	427.209	NaN	NotOK(5)			
																													03-04-2024	09:10:49.667	428.304	NaN	NotOK(5)			
																													03-04-2024	09:10:50.575	429.212	NaN	NotOK(5)			
																													03-04-2024	09:10:51.665	430.302	NaN	NotOK(5)			
																													03-04-2024	09:10:52.590	431.227	NaN	NotOK(5)			
																													03-04-2024	09:10:53.667	432.304	NaN	NotOK(5)			
																													03-04-2024	09:10:54.572	433.209	NaN	NotOK(5)			
																													03-04-2024	09:10:55.664	434.301	NaN	NotOK(5)			
																													03-04-2024	09:10:56.577	435.214	NaN	NotOK(5)			
																													03-04-2024	09:10:57.667	436.304	NaN	NotOK(5)			
																													03-04-2024	09:10:58.574	437.211	NaN	NotOK(5)			
																													03-04-2024	09:10:59.681	438.318	NaN	NotOK(5)			
																													03-04-2024	09:11:00.577	439.214	NaN	NotOK(5)			
																													03-04-2024	09:11:01.666	440.303	NaN	NotOK(5)			
																													03-04-2024	09:11:02.574	441.211	NaN	NotOK(5)			
																													03-04-2024	09:11:03.669	442.306	NaN	NotOK(5)			
																													03-04-2024	09:11:04.589	443.226	NaN	NotOK(5)			
																													03-04-2024	09:11:05.682	444.319	NaN	NotOK(5)			
																													03-04-2024	09:11:06.577	445.214	NaN	NotOK(5)			
																													03-04-2024	09:11:07.668	446.305	NaN	NotOK(5)			
																													03-04-2024	09:11:08.576	447.213	NaN	NotOK(5)			
																													03-04-2024	09:11:09.672	448.309	NaN	NotOK(5)			
																													03-04-2024	09:11:10.578	449.215	NaN	NotOK(5)			
																													03-04-2024	09:11:11.673	450.310	NaN	NotOK(5)			
																													03-04-2024	09:11:12.577	451.214	NaN	NotOK(5)			
																													03-04-2024	09:11:13.672	452.309	NaN	NotOK(5)			
																													03-04-2024	09:11:14.573	453.210	NaN	NotOK(5)			
																													03-04-2024	09:11:15.671	454.308	NaN	NotOK(5)			
																													03-04-2024	09:11:16.579	455.216	NaN	NotOK(5)			
																													03-04-2024	09:11:17.673	456.310	NaN	NotOK(5)			
																													03-04-2024	09:11:18.592	457.229	NaN	NotOK(5)			
																													03-04-2024	09:11:19.670	458.307	NaN	NotOK(5)			
																													03-04-2024	09:11:20.593	459.230	NaN	NotOK(5)			
																													03-04-2024	09:11:21.674	460.311	NaN	NotOK(5)			
																													03-04-2024	09:11:22.577	461.214	NaN	NotOK(5)			
																													03-04-2024	09:11:23.672	462.309	NaN	NotOK(5)			
																													03-04-2024	09:11:24.578	463.215	NaN	NotOK(5)			
																													03-04-2024	09:11:25.675	464.312	NaN	NotOK(5)			
																													03-04-2024	09:11:26.579	465.216	NaN	NotOK(5)			
																													03-04-2024	09:11:27.676	466.313	NaN	NotOK(5)			
																													03-04-2024	09:11:28.597	467.234	NaN	NotOK(5)			
																													03-04-2024	09:11:29.674	468.312	NaN	NotOK(5)			
																													03-04-2024	09:11:30.583	469.220	NaN	NotOK(5)			
																													03-04-2024	09:11:31.690	470.327	NaN	NotOK(5)			
																													03-04-2024	09:11:32.596	471.233	NaN	NotOK(5)			
																													03-04-2024	09:11:33.677	472.314	NaN	NotOK(5)			
																													03-04-2024	09:11:34.580	473.217	NaN	NotOK(5)			
																													03-04-2024	09:11:35.677	474.314	NaN	NotOK(5)			
																													03-04-2024	09:11:36.583	475.220	NaN	NotOK(5)			
																													03-04-2024	09:11:37.677	476.314	NaN	NotOK(5)			
																													03-04-2024	09:11:38.582	477.219	NaN	NotOK(5)			
																													03-04-2024	09:11:39.690	478.327	NaN	NotOK(5)			
																													03-04-2024	09:11:40.582	479.219	NaN	NotOK(5)			
																													03-04-2024	09:11:41.678	480.315	NaN	NotOK(5)			
																													03-04-2024	09:11:42.597	481.234	NaN	NotOK(5)			
																													03-04-2024	09:11:43.680	482.317	NaN	NotOK(5)			
																													03-04-2024	09:11:44.582	483.219	NaN	NotOK(5)			
																													03-04-2024	09:11:45.680	484.317	NaN	NotOK(5)			
																													03-04-2024	09:11:46.586	485.223	NaN	NotOK(5)			
																													03-04-2024	09:11:47.680	486.317	NaN	NotOK(5)			
																													03-04-2024	09:11:48.583	487.220	NaN	NotOK(5)			
																													03-04-2024	09:11:49.685	488.322	NaN	NotOK(5)			
																													03-04-2024	09:11:50.582	489.219	NaN	NotOK(5)			
																													03-04-2024	09:11:51.680	490.317	NaN	NotOK(5)			
																													03-04-2024	09:11:52.581	491.218	NaN	NotOK(5)			
																													03-04-2024	09:11:53.682	492.319	NaN	NotOK(5)			
																													03-04-2024	09:11:54.584	493.221	NaN	NotOK(5)			
																													03-04-2024	09:11:55.682	494.319	NaN	NotOK(5)			
																													03-04-2024	09:11:56.584	495.221	NaN	NotOK(5)			
																													03-04-2024	09:11:57.680	496.317	NaN	NotOK(5)			
																													03-04-2024	09:11:58.588	497.225	NaN	NotOK(5)			
																													03-04-2024	09:11:59.696	498.333	NaN	NotOK(5)			
																													03-04-2024	09:12:00.583	499.220	NaN	NotOK(5)			
																													03-04-2024	09:12:01.682	500.319	NaN	NotOK(5)			
																													03-04-2024	09:12:02.588	501.225	NaN	NotOK(5)			
																													03-04-2024	09:12:03.682	502.319	NaN	NotOK(5)			
																													03-04-2024	09:12:04.588	503.225	NaN	NotOK(5)			
																													03-04-2024	09:12:05.684	504.321	NaN	NotOK(5)			
																													03-04-2024	09:12:06.589	505.226	NaN	NotOK(5)			
																													03-04-2024	09:12:07.681	506.318	NaN	NotOK(5)			
																													03-04-2024	09:12:08.586	507.223	NaN	NotOK(5)			
																													03-04-2024	09:12:09.682	508.319	NaN	NotOK(5)			
																													03-04-2024	09:12:10.589	509.226	NaN	NotOK(5)			
																													03-04-2024	09:12:11.683	510.320	NaN	NotOK(5)			
																													03-04-2024	09:12:12.586	511.223	NaN	NotOK(5)			
																													03-04-2024	09:12:13.684	512.321	NaN	NotOK(5)			
																													03-04-2024	09:12:14.587	513.224	NaN	NotOK(5)			
																													03-04-2024	09:12:15.684	514.321	NaN	NotOK(5)			
																													03-04-2024	09:12:16.586	515.223	NaN	NotOK(5)			
																													03-04-2024	09:12:17.684	516.321	NaN	NotOK(5)			
																													03-04-2024	09:12:18.587	517.224	NaN	NotOK(5)			
																													03-04-2024	09:12:19.686	518.323	NaN	NotOK(5)			
																													03-04-2024	09:12:20.586	519.223	NaN	NotOK(5)			
																													03-04-2024	09:12:21.686	520.323	NaN	NotOK(5)			
																													03-04-2024	09:12:22.586	521.223	NaN	NotOK(5)			
																													03-04-2024	09:12:23.686	522.323	NaN	NotOK(5)			
																													03-04-2024	09:12:24.601	523.238	NaN	NotOK(5)			
																													03-04-2024	09:12:25.686	524.323	NaN	NotOK(5)			
																													03-04-2024	09:12:26.587	525.224	NaN	NotOK(5)			
																													03-04-2024	09:12:27.684	526.321	NaN	NotOK(5)			
																													03-04-2024	09:12:28.587	527.224	NaN	NotOK(5)			
																													03-04-2024	09:12:29.685	528.322	NaN	NotOK(5)			
																													03-04-2024	09:12:30.588	529.225	NaN	NotOK(5)			
																													03-04-2024	09:12:31.686	530.323	NaN	NotOK(5)			
																													03-04-2024	09:12:32.586	531.223	NaN	NotOK(5)			
																													03-04-2024	09:12:33.689	532.326	NaN	NotOK(5)			
																													03-04-2024	09:12:34.589	533.226	NaN	NotOK(5)			
																													03-04-2024	09:12:35.688	534.325	NaN	NotOK(5)			
																													03-04-2024	09:12:36.587	535.224	NaN	NotOK(5)			
																													03-04-2024	09:12:37.689	536.326	NaN	NotOK(5)			
																													03-04-2024	09:12:38.587	537.224	NaN	NotOK(5)			
																													03-04-2024	09:12:39.690	538.327	NaN	NotOK(5)			
																													03-04-2024	09:12:40.601	539.238	NaN	NotOK(5)			
																													03-04-2024	09:12:41.692	540.329	NaN	NotOK(5)			
																													03-04-2024	09:12:42.602	541.239	NaN	NotOK(5)			
																													03-04-2024	09:12:43.691	542.328	NaN	NotOK(5)			
																													03-04-2024	09:12:44.586	543.223	NaN	NotOK(5)			
																													03-04-2024	09:12:45.693	544.330	NaN	NotOK(5)			
																													03-04-2024	09:12:46.589	545.226	NaN	NotOK(5)			
																													03-04-2024	09:12:47.690	546.327	NaN	NotOK(5)			
																													03-04-2024	09:12:48.603	547.240	NaN	NotOK(5)			
																													03-04-2024	09:12:49.694	548.331	NaN	NotOK(5)			
																													03-04-2024	09:12:50.588	549.225	NaN	NotOK(5)			
																													03-04-2024	09:12:51.693	550.330	NaN	NotOK(5)			
																													03-04-2024	09:12:52.587	551.224	NaN	NotOK(5)			
																													03-04-2024	09:12:53.693	552.330	NaN	NotOK(5)			
																													03-04-2024	09:12:54.588	553.225	NaN	NotOK(5)			
																													03-04-2024	09:12:55.695	554.332	NaN	NotOK(5)			
																													03-04-2024	09:12:56.588	555.225	NaN	NotOK(5)			
																													03-04-2024	09:12:57.694	556.331	NaN	NotOK(5)			
																													03-04-2024	09:12:58.589	557.226	NaN	NotOK(5)			
																													03-04-2024	09:12:59.695	558.332	NaN	NotOK(5)			
																													03-04-2024	09:13:00.591	559.228	NaN	NotOK(5)			
																													03-04-2024	09:13:01.695	560.332	NaN	NotOK(5)			
																													03-04-2024	09:13:02.595	561.232	NaN	NotOK(5)			
																													03-04-2024	09:13:03.698	562.335	NaN	NotOK(5)			
																													03-04-2024	09:13:04.592	563.229	NaN	NotOK(5)			
																													03-04-2024	09:13:05.698	564.335	NaN	NotOK(5)			
																													03-04-2024	09:13:06.593	565.230	NaN	NotOK(5)			
																													03-04-2024	09:13:07.698	566.335	NaN	NotOK(5)			
																													03-04-2024	09:13:08.593	567.230	NaN	NotOK(5)			
																													03-04-2024	09:13:09.698	568.335	NaN	NotOK(5)			
																													03-04-2024	09:13:10.593	569.230	NaN	NotOK(5)			
																													03-04-2024	09:13:11.699	570.336	NaN	NotOK(5)			
																													03-04-2024	09:13:12.594	571.231	NaN	NotOK(5)			
																													03-04-2024	09:13:13.697	572.334	NaN	NotOK(5)			
																													03-04-2024	09:13:14.593	573.230	NaN	NotOK(5)			
																													03-04-2024	09:13:15.699	574.336	NaN	NotOK(5)			
																													03-04-2024	09:13:16.596	575.233	NaN	NotOK(5)			
																													03-04-2024	09:13:17.699	576.336	NaN	NotOK(5)			
																													03-04-2024	09:13:18.608	577.245	NaN	NotOK(5)			
																													03-04-2024	09:13:19.697	578.334	NaN	NotOK(5)			
																													03-04-2024	09:13:20.596	579.233	NaN	NotOK(5)			
																													03-04-2024	09:13:21.699	580.336	NaN	NotOK(5)			
																													03-04-2024	09:13:22.594	581.231	NaN	NotOK(5)			
																													03-04-2024	09:13:23.698	582.335	NaN	NotOK(5)			
																													03-04-2024	09:13:24.594	583.231	NaN	NotOK(5)			
																													03-04-2024	09:13:25.701	584.338	NaN	NotOK(5)			
																													03-04-2024	09:13:26.595	585.232	NaN	NotOK(5)			
																													03-04-2024	09:13:27.699	586.336	NaN	NotOK(5)			
																													03-04-2024	09:13:28.593	587.230	NaN	NotOK(5)			
																													03-04-2024	09:13:29.700	588.337	NaN	NotOK(5)			
																													03-04-2024	09:13:30.593	589.230	NaN	NotOK(5)			
																													03-04-2024	09:13:31.701	590.338	NaN	NotOK(5)			
																													03-04-2024	09:13:32.594	591.231	NaN	NotOK(5)			
																													03-04-2024	09:13:33.703	592.340	NaN	NotOK(5)			
																													03-04-2024	09:13:34.596	593.233	NaN	NotOK(5)			
																													03-04-2024	09:13:35.704	594.341	NaN	NotOK(5)			
																													03-04-2024	09:13:36.597	595.234	NaN	NotOK(5)			
																													03-04-2024	09:13:37.703	596.340	NaN	NotOK(5)			
																													03-04-2024	09:13:38.595	597.232	NaN	NotOK(5)			
																													03-04-2024	09:13:39.703	598.340	NaN	NotOK(5)			
																													03-04-2024	09:13:40.594	599.231	NaN	NotOK(5)			
																													03-04-2024	09:13:41.704	600.341	NaN	NotOK(5)			
																													03-04-2024	09:13:42.594	601.231	NaN	NotOK(5)			
																													03-04-2024	09:13:43.703	602.340	NaN	NotOK(5)			
																													03-04-2024	09:13:44.593	603.230	NaN	NotOK(5)			
																													03-04-2024	09:13:45.704	604.341	NaN	NotOK(5)			
																													03-04-2024	09:13:46.597	605.234	NaN	NotOK(5)			
																													03-04-2024	09:13:47.705	606.342	NaN	NotOK(5)			
																													03-04-2024	09:13:48.611	607.248	NaN	NotOK(5)			
																													03-04-2024	09:13:49.703	608.340	NaN	NotOK(5)			
																													03-04-2024	09:13:50.596	609.233	NaN	NotOK(5)			
																													03-04-2024	09:13:51.704	610.341	NaN	NotOK(5)			
																													03-04-2024	09:13:52.599	611.236	NaN	NotOK(5)			
																													03-04-2024	09:13:53.704	612.341	NaN	NotOK(5)			
																													03-04-2024	09:13:54.596	613.233	NaN	NotOK(5)			
																													03-04-2024	09:13:55.703	614.340	NaN	NotOK(5)			
																													03-04-2024	09:13:56.595	615.232	NaN	NotOK(5)			
																													03-04-2024	09:13:57.706	616.343	NaN	NotOK(5)			
																													03-04-2024	09:13:58.599	617.236	NaN	NotOK(5)			
																													03-04-2024	09:13:59.706	618.343	NaN	NotOK(5)			
																													03-04-2024	09:14:00.594	619.231	NaN	NotOK(5)			
																													03-04-2024	09:14:01.705	620.342	NaN	NotOK(5)			
																													03-04-2024	09:14:02.598	621.235	NaN	NotOK(5)			
																													03-04-2024	09:14:03.705	622.342	NaN	NotOK(5)			
																													03-04-2024	09:14:04.601	623.238	NaN	NotOK(5)			
																													03-04-2024	09:14:05.705	624.342	NaN	NotOK(5)			
																													03-04-2024	09:14:06.602	625.239	NaN	NotOK(5)			
																													03-04-2024	09:14:07.706	626.343	NaN	NotOK(5)			
																													03-04-2024	09:14:08.600	627.237	NaN	NotOK(5)			
																													03-04-2024	09:14:09.706	628.343	NaN	NotOK(5)			
																													03-04-2024	09:14:10.598	629.235	NaN	NotOK(5)			
																													03-04-2024	09:14:11.705	630.342	NaN	NotOK(5)			
																													03-04-2024	09:14:12.597	631.234	NaN	NotOK(5)			
																													03-04-2024	09:14:13.705	632.342	NaN	NotOK(5)			
																													03-04-2024	09:14:14.599	633.236	NaN	NotOK(5)			
																													03-04-2024	09:14:15.703	634.340	NaN	NotOK(5)			
																													03-04-2024	09:14:16.614	635.251	NaN	NotOK(5)			
																													03-04-2024	09:14:17.705	636.342	NaN	NotOK(5)			
																													03-04-2024	09:14:18.598	637.235	NaN	NotOK(5)			
																													03-04-2024	09:14:19.704	638.341	NaN	NotOK(5)			
